x,y,z
2.7231868063801876,1.2251377655942182,0.28860192804567697
0.01671502391202589,2.994019003122366,0.18860227177257216
2.602966840439011,1.486864044413041,0.1174688937831919
1.3922330509927696,0.10275469057586552,2.6553961296364093
1.704385564259899,2.0105019053027253,1.432812596649184
0.7272054519953488,2.9099670419366337,0.05713182502596746
1.3042981212417846,1.4674275697694346,2.268361245129559
2.672058684556402,1.2148128649084637,0.619945231080617
0.7915368323554893,2.600260660849265,1.2696904893179213
2.3455517207416485,1.5304093477223066,1.0752833829879802
1.753540110143544,0.7586862730240782,2.31289693268909
1.1209873577995826,2.016709177387354,1.9173605392557584
1.2274772043932718,2.712055216985573,0.3715591644896061
1.9673138784242292,1.296022006626342,1.8574183863900038
0.15657888448934723,1.6883304594739263,2.474878443993691
0.16691466462929955,2.7941882702638865,1.079190161672816
2.0637454639237944,0.4702506172119339,2.125986598533904
0.37570745884632073,2.558986888077502,1.5200098723411841
2.1911160061851427,2.00771033280032,0.4100120327576966
0.8163842998719933,2.1622145160173307,1.9126800729987374
0.7351806541494843,2.339741383843811,1.7277498842404784
1.8854682200925266,1.0338030184986786,2.091951459753343
1.9079602097413848,1.5125575623542864,1.7526715204534105
0.5889976215595237,0.34919258899239114,2.920812615966662
1.9260946876008895,2.281523116283536,0.2912241821337859
1.8012507746021402,2.3708390051953607,0.366903336642585
0.27010862036701844,0.844350114336651,2.866027602383325
0.2992321664780152,1.7717727595857165,2.402349141764138
0.8393520782221278,0.439473463390028,2.846462921550212
2.8470491313327977,0.0918599723669416,0.9412082602983827
0.7011764808674853,1.3466049295022589,2.587471102547525
0.047277546424194315,2.811782060324597,1.0448188737005435
2.9227420980170074,0.4335730569872227,0.5192234901599668
0.7969067750185124,2.774522783253393,0.816677976400391
0.6410071940569746,2.9299481399302376,0.06718388561658137
1.0782582810221462,1.0129068072709742,2.609861850595025
2.319581753782688,0.18804412856796843,1.8931930417233058
0.48436998003906917,2.9605344567938543,0.024928950504818984
0.33062347564099714,1.9151816310958023,2.285337488702334
2.958297837799888,0.39132874247740046,0.3087648266554384
2.1995308895545,0.33152133036505804,2.0129971369598545
0.9706349626092552,0.5882561621391693,2.7770168269324236
0.2841595770373131,2.862754257759816,0.8508180736538344
0.7685205567562875,1.036493330185317,2.7083311707256845
2.918486051169354,0.4494803184033239,0.5295343355231653
0.5963727046622522,2.681570348390783,1.2056201988044013
1.3789029331682705,1.7278809825972714,2.028066569636862
0.7834278136758598,2.075980762451021,2.0190455008969814
2.4285382090709957,1.7582442051567813,0.10382428480292522
1.8520048303238763,1.3362699370352276,1.9453690559461712
2.9889087688964775,0.1533365909792887,0.20715274818498508
2.912557585595825,0.3403348833422741,0.6333880941165686
0.15842887075122475,2.1379402106307324,2.098597614761036
1.7112938725175422,2.0131234471248067,1.420847376926969
2.0121831982736267,2.126096877771431,0.6563770584929749
0.828746447041427,0.0866839897704086,2.881955102431975
0.6791733619225551,0.1367241534458271,2.91890905139563
2.8626863191341005,0.8293848193488088,0.3422686951449052
2.431553616879529,1.1253567990747195,1.3494884523464377
1.8988864425560004,1.6389749099210476,1.6455976187775407
2.7270429359762183,1.1979366072837148,0.35802892379218343
0.11855696066196356,1.9605390697890215,2.2676487388723583
0.3730375345816671,0.39208585392618833,2.9507815373124804
