x,y,z
3.0,0.0,0.0
2.9872025288851036,0.276805078389906,0.0
2.9489192990517052,0.551248553449711,0.0
2.885476929518457,0.8209889702162485,0.0
2.7974166882130675,1.0837249985614588,0.0
2.685489874065187,1.3372150673296148,0.0
2.550651407188843,1.579296488632067,0.0
2.3940516818407183,1.807903909137769,0.0
2.2170267516619773,2.0210869309396715,0.0
2.0210869309396715,2.2170267516619773,0.0
1.807903909137769,2.3940516818407183,0.0
1.5792964886320675,2.5506514071888424,0.0
1.3372150673296148,2.685489874065187,0.0
1.083724998561459,2.7974166882130675,0.0
0.8209889702162483,2.885476929518457,0.0
0.5512485534497109,2.9489192990517052,0.0
0.27680507838990603,2.9872025288851036,0.0
1.8369701987210297e-16,3.0,0.0
2.9872025288851036,0.0,0.276805078389906
2.974459649525852,0.27562427672485545,0.276805078389906
2.93633972920178,0.5488970243030773,0.276805078389906
2.873167993632386,0.8174867760055847,0.276805078389906
2.785483401791822,1.0791020187729314,0.276805078389906
2.674034047700955,1.331510743596763,0.276805078389906
2.539770777952953,1.5725594882336917,0.276805078389906
2.3838390794254094,1.8001917097858695,0.276805078389906
2.207569306390195,2.012465330399873,0.276805078389906
2.012465330399873,2.207569306390195,0.276805078389906
1.8001917097858695,2.3838390794254094,0.276805078389906
1.5725594882336922,2.5397707779529526,0.276805078389906
1.331510743596763,2.674034047700955,0.276805078389906
1.0791020187729319,2.785483401791822,0.276805078389906
0.8174867760055846,2.873167993632386,0.276805078389906
0.5488970243030772,2.93633972920178,0.276805078389906
0.27562427672485557,2.974459649525852,0.276805078389906
1.8291340077020107e-16,2.9872025288851036,0.276805078389906
2.9489192990517052,0.0,0.551248553449711
2.93633972920178,0.2720919459131713,0.551248553449711
2.898708344106534,0.5418624992807295,0.551248553449711
2.836346201475145,0.8070100728597603,0.551248553449711
2.7497853531202736,1.065272521040889,0.551248553449711
2.639764305679588,1.3144464396770088,0.551248553449711
2.5072217199375224,1.552405964750565,0.551248553449711
2.353288402502429,1.7771209094957963,0.551248553449711
2.179277658163306,1.9866740852363929,0.551248553449711
1.9866740852363929,2.179277658163306,0.551248553449711
1.7771209094957963,2.353288402502429,0.551248553449711
1.5524059647505655,2.5072217199375224,0.551248553449711
1.314446439677009,2.639764305679588,0.551248553449711
1.0652725210408893,2.7497853531202736,0.551248553449711
0.8070100728597602,2.836346201475145,0.551248553449711
0.5418624992807294,2.898708344106534,0.551248553449711
0.2720919459131714,2.93633972920178,0.551248553449711
1.8056922902637637e-16,2.9489192990517052,0.551248553449711
2.885476929518457,0.0,0.8209889702162485
2.873167993632386,0.2662382225558739,0.8209889702162485
2.836346201475145,0.5302049944698544,0.8209889702162485
2.775325703594421,0.7896482443160335,0.8209889702162485
2.690627105362911,1.0423544937638374,0.8209889702162485
2.5829730253568415,1.2861677421946913,0.8209889702162485
2.4532819302290645,1.5190078609391127,0.8209889702162485
2.302660298675418,1.7388883402010886,0.8209889702162485
2.132393181348627,1.9439332372592286,0.8209889702162485
1.9439332372592286,2.132393181348627,0.8209889702162485
1.7388883402010886,2.302660298675418,0.8209889702162485
1.5190078609391129,2.4532819302290645,0.8209889702162485
1.2861677421946913,2.5829730253568415,0.8209889702162485
1.0423544937638378,2.690627105362911,0.8209889702162485
0.7896482443160334,2.775325703594421,0.8209889702162485
0.5302049944698544,2.836346201475145,0.8209889702162485
0.266238222555874,2.873167993632386,0.8209889702162485
1.7668450428741558e-16,2.885476929518457,0.8209889702162485
2.7974166882130675,0.0,1.0837249985614588
2.7839463622475638,0.2741947840888349,1.0837249985614588
2.74366511095373,0.5457489225167784,1.0837249985614588
2.6769608648014964,0.8120472004841772,1.0837249985614588
2.584476022145561,1.0705250200007588,1.0837249985614588
2.4671012625780566,1.3186930983662293,1.0837249985614588
